address,whitelisted
0xca105c17941f772e050ab8984c9e45f6b72a84db,1
0x2c13460bd42875bea47909891d75479067e98a1d,1
0x23f67feb67a3aa1e376d23beaa3f241217e427c9,1
0xf163df709d8f5d0886f425e2cc29d6784e437154,1
0x32f34871e9eea32e3f2ecc9b02f1f8257428a44b,1
0x158b0a1231b91c2c2e7a6e048913b71549b894a3,1
0xa1ed22466308b1d4b2eb583d4fe049d785f8b647,1
0x3c41f73374eea8ac6ea252cd44f808a400562b41,1
0x96a6913b41b99e0f20b27148677ccdeebb16ea06,5
0x50c8b7e03639a421c4f6069708c8348bdbb53167,1
0xea6d64defc065820ba502bb4e6de1decaa7a6a5d,1
0xb1aaf109d25fb01479d1bfb61f333105586e4ea0,4
0x603e3fe1442e6d9c9c469e19f27f8596010f1c95,1
0x3e34d5e1ba8a11515d0e84ba2d80e35a4ba283ab,4
0x13f137d638c4a7e31dad7789e3977b616ba39b12,2
0x3422322c561bfa63207834996791c63dc0bc9cf7,2
0xbbe846566f2172adc9c0bcdccf8d280ad60dfa67,1
0x1ec02d57fa47f558e391329adb66881c16c0abd9,1
0x60a0dbcfa4d43cd4a86f96785e236589eea71542,1
0x20a6f27e11edc08d32c21454b4625eecfb22bb21,1
0x488e98bb77a67d51f585e7da439c15ffa87cd6a4,1
0xe71181e880c7a9156d1e5d45ed0a4e83aa78c73b,1
0xffd869ceb163c788e219d616efc068b5297a3d73,1
0x873a209f4894b0650b1e3450f1f668a11d8c4a6f,1
0x968b61557a99b23e62be4adb77d26d7f21a4cca5,7
0xaf5bdcfedad85f50eed8e9d3af0d24455b7c3d2e,3
0xc96de7ba760c8f46cf38b706ed96785c80fc08da,1
0xfeeb2d7f276b319896f71431ef64fdf1e4ab8d5b,20
0x9ee0fa1ab8c1e2b01f6764f299a7c24b5355ad1c,1
0x5b098b00621eda6a96b7a476220661ad265f083f,2
0x565cad69921b0ef71ddb6ec846262033d92aee1b,1
0x2b9324f66b7733202261777726d8f9720285cb8a,7
0xe83c750b2708320bb134796c555b80df39a3d97b,60
0x21c83917fe7262db9d8d44376277512ce277f692,1
0x076d14b6d6174576e3d94b98c10e042eaf829907,5
0xf5663d0eee3620c4a88e28e392aac72d077a8c4d,1
0x967fb96af78fe0abda89cabff09a439d81b09f12,2
0x4885aad85013aa86e14b4f64ef889e6b89c11d9d,2
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,1
0x8f3daa2f2fcdedb93dda893371fd4f075086a959,1
0xd4b9ae55f9aee2b1f251170606b9c7bef5731f75,1
0x03490e013f47390aea78707a33a23c8d674e283a,2
0x3aeabbea800d835f68049d43eaca96f69887aa00,1
0x005734d7d408bccf41cff34b46244551d01f0a6b,20
0x0dd273b85e5578c488559107ac98a1ab98f208aa,1
0x3937082fb7e411014fb829eee9f79a43d1b000e7,1
0xa4288ba1062685d01990e99623bd7d125a7e4115,3
0x4084df8bf74ba73f04eb39b89df698608df7f4b5,47
0x4fe94b40da698c898f849d0a77cdc38fd9c2692b,1
0x3f57b8ce6a0dc83f130ecd26d3f81e48795643d0,1
0xabf16c810371709d71b49d06cc6f27d786d0213e,1
